"id","datetime","live_id","live_title","live_channel","keyword_match","message_id","message","message_type","author_id","author_name","author_verified","author_url","author_img"
1,"2024-09-19 10:35:59","YbORj9t0QkA","Bola Basket 3x3 | Day 4 - Final Day | PON XXI Aceh-Sumut 2024","Indonesia Basketball","Pulau777","ChwKGkNNM0lwLWpuem9nREZYWUkxZ0FkOUJ3bWRn","Pulau777 :star: member baru psti jepe","textMessage","UCxYpSnP9b8W4j8unxX_uZ_w","제이영","false","http://www.youtube.com/channel/UCxYpSnP9b8W4j8unxX_uZ_w","https://yt4.ggpht.com/V9Ilg7JcVQ19nI1lXiTcx5KCXxHXyJpMEIvEsjfSvsQ5DdyTHTG2c7E3eeAfYNxO0brH1W_Njpw=s64-c-k-c0x00ffffff-no-rj"
2,"2024-09-19 10:35:59","YbORj9t0QkA","Bola Basket 3x3 | Day 4 - Final Day | PON XXI Aceh-Sumut 2024","Indonesia Basketball","jepe","ChwKGkNNM0lwLWpuem9nREZYWUkxZ0FkOUJ3bWRn","Pulau777 :star: member baru psti jepe","textMessage","UCxYpSnP9b8W4j8unxX_uZ_w","제이영","false","http://www.youtube.com/channel/UCxYpSnP9b8W4j8unxX_uZ_w","https://yt4.ggpht.com/V9Ilg7JcVQ19nI1lXiTcx5KCXxHXyJpMEIvEsjfSvsQ5DdyTHTG2c7E3eeAfYNxO0brH1W_Njpw=s64-c-k-c0x00ffffff-no-rj"
3,"2024-09-19 10:36:23","YbORj9t0QkA","Bola Basket 3x3 | Day 4 - Final Day | PON XXI Aceh-Sumut 2024","Indonesia Basketball","Pulau777","ChwKGkNJNng4ZlBuem9nREZiVVoxZ0FkQXI0aGp3","NewMember :star:Pulau777 Psti Jp","textMessage","UC2013TSGZIzqiNXj5m0ndIw","Melissa H","false","http://www.youtube.com/channel/UC2013TSGZIzqiNXj5m0ndIw","https://yt4.ggpht.com/Ak6A6sRc5lre-u43WvGi_UAsHxLVvSNk6Js73DVIhGtOCp84vAqAy39GUrqJ_La77sdyHkKIPA=s64-c-k-c0x00ffffff-no-rj"
4,"2024-09-19 10:36:49","YbORj9t0QkA","Bola Basket 3x3 | Day 4 - Final Day | PON XXI Aceh-Sumut 2024","Indonesia Basketball","Pulau777","ChwKGkNNS0xrWURvem9nREZhZ0oxZ0FkN0NjVlVR",":star:Pulau777 Tempat Cari Cuan No 1 Indonesia","textMessage","UCn-AZqiU0I0MJOWvA75uXFA","은이","false","http://www.youtube.com/channel/UCn-AZqiU0I0MJOWvA75uXFA","https://yt4.ggpht.com/zuPUqWKKF-TAyVXpW4mGxSOwNrwTMunG4rvA8WgDtb3Wa7p5EQv0yoq3HxdwKNKWuaucHofeMw=s64-c-k-c0x00ffffff-no-rj"
5,"2024-09-19 10:37:13","YbORj9t0QkA","Bola Basket 3x3 | Day 4 - Final Day | PON XXI Aceh-Sumut 2024","Indonesia Basketball","Pulau777","ChwKGkNLN3J0NHZvem9nREZWNHYxZ0FkV2VvU2R3",":star:Pulau777 Anti Rungkad","textMessage","UCaysZ4oRsfHk7weqtL_hTBg","spriha rai","false","http://www.youtube.com/channel/UCaysZ4oRsfHk7weqtL_hTBg","https://yt4.ggpht.com/GZcJNSDFM5T9ICGZzhmdiC-Kuqbf7eSCg0o9gtJPT_hdlB_BFckCcP25mwX9765qu4UpCvPNHw=s64-c-k-c0x00ffffff-no-rj"
6,"2024-09-19 10:37:37","YbORj9t0QkA","Bola Basket 3x3 | Day 4 - Final Day | PON XXI Aceh-Sumut 2024","Indonesia Basketball","Pulau777","ChwKGkNKbms3cGJvem9nREZVWUsxZ0FkZHhRSUVn","Gass Pulau777:star: Ladang Cuan:star:","textMessage","UCWCLy0IE8kGDeIQBHYhLGVg","Trà Trà","false","http://www.youtube.com/channel/UCWCLy0IE8kGDeIQBHYhLGVg","https://yt4.ggpht.com/HeJJ_W4XFhQg8bHVMgHvS1WfIBvkEfKMBTLo5w8t3CfalaDWyxNf1EsJFCSCI_wQ6mCkQSmy9wE=s64-c-k-c0x00ffffff-no-rj"
7,"2024-09-19 10:37:37","YbORj9t0QkA","Bola Basket 3x3 | Day 4 - Final Day | PON XXI Aceh-Sumut 2024","Indonesia Basketball","gacor","ChwKGkNJX1JpSmZvem9nREZYc3YxZ0FkZU5FajlB",":ferris_wheel:𝗔 𝗚 𝗘 𝗡 𝟴 𝟳 𝟴:ferris_wheel:gacor nya mantap","textMessage","UCnLqM059q9uq6cuWu_KpCIA","عبدالحميد السيد","false","http://www.youtube.com/channel/UCnLqM059q9uq6cuWu_KpCIA","https://yt4.ggpht.com/-BHqDIAp-eMvWCUoT6b8qLqBZ1NR4ELdMZ4PNl9iSZ-gJX2xuldLBJm455xyBVHY-IL1W1FmmA=s64-c-k-c0x00ffffff-no-rj"
8,"2024-09-19 10:38:01","YbORj9t0QkA","Bola Basket 3x3 | Day 4 - Final Day | PON XXI Aceh-Sumut 2024","Indonesia Basketball","Pulau777","ChwKGkNKeWd3Nkxvem9nREZhNEsxZ0FkeVdRRHVR","Pulau777 :star: member baru psti jepe","textMessage","UCl6UPu4Ur4zHeX3qctNFH9A","Christin Cordes","false","http://www.youtube.com/channel/UCl6UPu4Ur4zHeX3qctNFH9A","https://yt4.ggpht.com/zNK9hZwDLaBQUDeMQqBSTHya2NBXfGtgr3fGCJ1vNvvV1vhwA408rSe2RXQLQm7i777l2bT3RNE=s64-c-k-c0x00ffffff-no-rj"
9,"2024-09-19 10:38:01","YbORj9t0QkA","Bola Basket 3x3 | Day 4 - Final Day | PON XXI Aceh-Sumut 2024","Indonesia Basketball","jepe","ChwKGkNKeWd3Nkxvem9nREZhNEsxZ0FkeVdRRHVR","Pulau777 :star: member baru psti jepe","textMessage","UCl6UPu4Ur4zHeX3qctNFH9A","Christin Cordes","false","http://www.youtube.com/channel/UCl6UPu4Ur4zHeX3qctNFH9A","https://yt4.ggpht.com/zNK9hZwDLaBQUDeMQqBSTHya2NBXfGtgr3fGCJ1vNvvV1vhwA408rSe2RXQLQm7i777l2bT3RNE=s64-c-k-c0x00ffffff-no-rj"
10,"2024-09-19 10:38:27","YbORj9t0QkA","Bola Basket 3x3 | Day 4 - Final Day | PON XXI Aceh-Sumut 2024","Indonesia Basketball","Pulau777","ChwKGkNONnRfSzdvem9nREZYTUsxZ0FkeHIwN1ZB","NewMember :star:Pulau777 Psti Jp","textMessage","UC-Y8Yrh3-BIMfRDa1TwaoOw","Ana Kelly","false","http://www.youtube.com/channel/UC-Y8Yrh3-BIMfRDa1TwaoOw","https://yt4.ggpht.com/iEvcrP4IoIAHSysK0PaBelfV2wq9e5NQuQq6XIsGiW2RU8_97TRC_73BfNlMWY_45hV_D15DjQ=s64-c-k-c0x00ffffff-no-rj"
11,"2024-09-19 10:38:51","YbORj9t0QkA","Bola Basket 3x3 | Day 4 - Final Day | PON XXI Aceh-Sumut 2024","Indonesia Basketball","Pulau777","ChwKGkNLSG50N3Jvem9nREZWNEgxZ0FkVEpBSTdB",":star:Pulau777 Tempat Cari Cuan No 1 Indonesia","textMessage","UChLh2wSTYyYCGYKrji2iPwg","Salma Jaanu","false","http://www.youtube.com/channel/UChLh2wSTYyYCGYKrji2iPwg","https://yt4.ggpht.com/Pm9jHMLqE36REDVIIbXkOCj-PhHw26Cme8n1KBIP60__kV8pFrpMhLPyp_wc9SyQKhxFCmYpb-g=s64-c-k-c0x00ffffff-no-rj"
12,"2024-09-19 10:39:15","YbORj9t0QkA","Bola Basket 3x3 | Day 4 - Final Day | PON XXI Aceh-Sumut 2024","Indonesia Basketball","gacor","ChwKGkNLYlYtOFhvem9nREZiOEoxZ0FkUUVZVzlB",":mahjong_red_dragon:𝗔𝗚𝗘𝗡𝟴𝟳𝟴:mahjong_red_dragon:ni yg lagi viral gacor nya","textMessage","UCjk33DwxzP3-J6ADuw99uhQ","Alex Andrade","false","http://www.youtube.com/channel/UCjk33DwxzP3-J6ADuw99uhQ","https://yt4.ggpht.com/89WRvbzGNozxS6VbXaZ0iG1wgbFV4Mk0NXwhLFZqeyIJgjIpaALA6nR7JklyNbO7Ac_Dm5Q9Vxs=s64-c-k-c0x00ffffff-no-rj"
13,"2024-09-19 10:39:16","YbORj9t0QkA","Bola Basket 3x3 | Day 4 - Final Day | PON XXI Aceh-Sumut 2024","Indonesia Basketball","Pulau777","ChwKGkNJbTVwc2Jvem9nREZYc3YxZ0FkZU5FajlB",":star:Pulau777 Anti Rungkad","textMessage","UCROwqgJlUM4cXH02LSFwl8g","소듕한이지금","false","http://www.youtube.com/channel/UCROwqgJlUM4cXH02LSFwl8g","https://yt4.ggpht.com/H5caaqQNXwiFbbe9khaxwR2Kbc0JNpbkmMsYVMYxNLpf0DYcbMAAV5-1u32QElCTsJhwjFtpmg=s64-c-k-c0x00ffffff-no-rj"
14,"2024-09-19 10:39:40","YbORj9t0QkA","Bola Basket 3x3 | Day 4 - Final Day | PON XXI Aceh-Sumut 2024","Indonesia Basketball","Pulau777","ChwKGkNJTzF4Tkhvem9nREZRSXQxZ0FkRDBJSEVn","Gass Pulau777:star: Ladang Cuan:star:","textMessage","UC36-tkyTFYijlpKpgfx9O2Q","Zidan Rizqananda","false","http://www.youtube.com/channel/UC36-tkyTFYijlpKpgfx9O2Q","https://yt4.ggpht.com/SXawEb37zGAscMJY_dE13-XTAveeAPITcEU2yWfnNBcd8IdnNIgP6IO1aGpi7mC_JphLqs8=s64-c-k-c0x00ffffff-no-rj"
15,"2024-09-19 10:40:05","YbORj9t0QkA","Bola Basket 3x3 | Day 4 - Final Day | PON XXI Aceh-Sumut 2024","Indonesia Basketball","Pulau777","ChwKGkNMcVZ1ZDNvem9nREZXb3YxZ0FkNUtreUVn","Pulau777 :star: member baru psti jepe","textMessage","UC9DP9DiLZv6pDnpELZve1RQ","pollyana camargo","false","http://www.youtube.com/channel/UC9DP9DiLZv6pDnpELZve1RQ","https://yt4.ggpht.com/6sBmOUgV3NNduZMeceV5NjaiQMVUV3Lz65NE0VAQf_Px4ivblbeEeR58GZS_hxExYoEWD6omTMA=s64-c-k-c0x00ffffff-no-rj"
16,"2024-09-19 10:40:05","YbORj9t0QkA","Bola Basket 3x3 | Day 4 - Final Day | PON XXI Aceh-Sumut 2024","Indonesia Basketball","jepe","ChwKGkNMcVZ1ZDNvem9nREZXb3YxZ0FkNUtreUVn","Pulau777 :star: member baru psti jepe","textMessage","UC9DP9DiLZv6pDnpELZve1RQ","pollyana camargo","false","http://www.youtube.com/channel/UC9DP9DiLZv6pDnpELZve1RQ","https://yt4.ggpht.com/6sBmOUgV3NNduZMeceV5NjaiQMVUV3Lz65NE0VAQf_Px4ivblbeEeR58GZS_hxExYoEWD6omTMA=s64-c-k-c0x00ffffff-no-rj"
17,"2024-09-19 10:40:10","YbORj9t0QkA","Bola Basket 3x3 | Day 4 - Final Day | PON XXI Aceh-Sumut 2024","Indonesia Basketball","jepe","ChwKGkNJcWIzdF9vem9nREZSSUgxZ0FkRlJjcU5n",":heavy_dollar_sign:𝗔𝗚𝗘𝗡𝟴𝟳𝟴:heavy_dollar_sign:jamin jepe:high_voltage:","textMessage","UCz2eIud9TaQvCJ1w7nLf1Bw","Napoleon in exile","false","http://www.youtube.com/channel/UCz2eIud9TaQvCJ1w7nLf1Bw","https://yt4.ggpht.com/ENsfpHUwUkbTXBxc-6e7uF23hf5eQ6vjdcQNr5IjTtqSBlm2_nQEHVfd0wTeFw41a6iB8IxSbg=s64-c-k-c0x00ffffff-no-rj"
18,"2024-09-19 10:40:30","YbORj9t0QkA","Bola Basket 3x3 | Day 4 - Final Day | PON XXI Aceh-Sumut 2024","Indonesia Basketball","Pulau777","ChwKGkNObS10LW5vem9nREZYVXYxZ0FkSkE4Z2dR","NewMember :star:Pulau777 Psti Jp","textMessage","UCBZe2pm227NEfIcHEHf6yTQ","Ishan Mishra","false","http://www.youtube.com/channel/UCBZe2pm227NEfIcHEHf6yTQ","https://yt4.ggpht.com/QgTuKhk3El8L9yetGnc82RBCWVz5gD3a7PGj9Ju4l0MUsyJRNmOVDoe5DZX3n0RmygbkGXizag=s64-c-k-c0x00ffffff-no-rj"
19,"2024-09-19 10:40:46","YbORj9t0QkA","Bola Basket 3x3 | Day 4 - Final Day | PON XXI Aceh-Sumut 2024","Indonesia Basketball","jepe","ChwKGkNKRFZydkhvem9nREZjOEoxZ0FkME5NQlVR",":kiss:𝘿𝙊𝙒𝙀𝙍𝟴𝟴:kiss:member baru psti jepe","textMessage","UCQdqKTFRGUZgCuxQfvuIlwQ","memo- ميمو","false","http://www.youtube.com/channel/UCQdqKTFRGUZgCuxQfvuIlwQ","https://yt4.ggpht.com/3T8uM0hH_EUYcEjbneb6VecXUcgM4bUfpnlhYJV6dr3ycd7XvxfmJRVxMnxnEzpmr7SXsWF0HQ=s64-c-k-c0x00ffffff-no-rj"
20,"2024-09-19 10:40:54","YbORj9t0QkA","Bola Basket 3x3 | Day 4 - Final Day | PON XXI Aceh-Sumut 2024","Indonesia Basketball","Pulau777","ChwKGkNPak9pZlhvem9nREZjY0sxZ0FkRE1jTFZn",":star:Pulau777 Tempat Cari Cuan No 1 Indonesia","textMessage","UC121D_JjlW_j9CHXWWorRWg","Diễm Kiều","false","http://www.youtube.com/channel/UC121D_JjlW_j9CHXWWorRWg","https://yt4.ggpht.com/yndLBrgB6iV_bFXa_KM3m_iamwvbZqysIgic5s7F8CVRBT9rtwniITgU1MrutR9oxgCoR1ouwcY=s64-c-k-c0x00ffffff-no-rj"
21,"2024-09-19 10:41:19","YbORj9t0QkA","Bola Basket 3x3 | Day 4 - Final Day | PON XXI Aceh-Sumut 2024","Indonesia Basketball","Pulau777","ChwKGkNJSFQzWURwem9nREZjY0sxZ0FkRE1jTFZn",":star:Pulau777 Anti Rungkad","textMessage","UCiHKzjXnJq66zERO7u60_gg","Vano Vano","false","http://www.youtube.com/channel/UCiHKzjXnJq66zERO7u60_gg","https://yt4.ggpht.com/j2T9_P3cZThqTxzcE6Zs_3Fl1aMW29GzZ51sYl61eoKIWKSyrvdqTn0hPM1VpGx5A3dZfcjJ2g=s64-c-k-c0x00ffffff-no-rj"
22,"2024-09-19 10:41:34","YbORj9t0QkA","Bola Basket 3x3 | Day 4 - Final Day | PON XXI Aceh-Sumut 2024","Indonesia Basketball","gacor","ChwKGkNQSGJsWWpwem9nREZSMEkxZ0FkYnJJdGtB",":crown:𝗗𝟬𝗪𝗘𝗥𝟴𝟴:sparkles:sangat gacorr:high_voltage:","textMessage","UCH_pZDmLN4ApJOadHkqJ46w","cityboy_chad 📺","false","http://www.youtube.com/channel/UCH_pZDmLN4ApJOadHkqJ46w","https://yt4.ggpht.com/Z8kDC8SWRLuw1A2PKmJDMGf7LIyjiXh720mkR8wB2ej1anzY4uZmrSuhAEoZ-jldi457edu8Zg=s64-c-k-c0x00ffffff-no-rj"
23,"2024-09-19 10:41:45","YbORj9t0QkA","Bola Basket 3x3 | Day 4 - Final Day | PON XXI Aceh-Sumut 2024","Indonesia Basketball","Pulau777","ChwKGkNKSFVsWTNwem9nREZXWUsxZ0FkSDlZQXVR","Gass Pulau777:star: Ladang Cuan:star:","textMessage","UCURI1mKCE0nzFD6b76GLrTw","Данил Гесем","false","http://www.youtube.com/channel/UCURI1mKCE0nzFD6b76GLrTw","https://yt4.ggpht.com/FklugS1GXGD4fAKusL7niYSf1cSHdZ9NyihOKVA9w8UQjt8r50qh1sOesNb4OnEeKprcvJgjyQ=s64-c-k-c0x00ffffff-no-rj"
24,"2024-09-19 10:42:11","YbORj9t0QkA","Bola Basket 3x3 | Day 4 - Final Day | PON XXI Aceh-Sumut 2024","Indonesia Basketball","Pulau777","ChwKGkNPZUh5Sm5wem9nREZhNEsxZ0FkeVdRRHVR","Pulau777 :star: member baru psti jepe","textMessage","UCK2FhI-tiOWR6gUJH94vDKQ","SD vlogs and sd plants","false","http://www.youtube.com/channel/UCK2FhI-tiOWR6gUJH94vDKQ","https://yt4.ggpht.com/CVvFN4AjZTNitU9CGqz6Kn0_oyJeFQN16l39qGCdc9d73LQTT6986dqAFQ6xFWLsWiglxjtWHQ=s64-c-k-c0x00ffffff-no-rj"
25,"2024-09-19 10:42:11","YbORj9t0QkA","Bola Basket 3x3 | Day 4 - Final Day | PON XXI Aceh-Sumut 2024","Indonesia Basketball","jepe","ChwKGkNPZUh5Sm5wem9nREZhNEsxZ0FkeVdRRHVR","Pulau777 :star: member baru psti jepe","textMessage","UCK2FhI-tiOWR6gUJH94vDKQ","SD vlogs and sd plants","false","http://www.youtube.com/channel/UCK2FhI-tiOWR6gUJH94vDKQ","https://yt4.ggpht.com/CVvFN4AjZTNitU9CGqz6Kn0_oyJeFQN16l39qGCdc9d73LQTT6986dqAFQ6xFWLsWiglxjtWHQ=s64-c-k-c0x00ffffff-no-rj"
26,"2024-09-19 10:42:36","YbORj9t0QkA","Bola Basket 3x3 | Day 4 - Final Day | PON XXI Aceh-Sumut 2024","Indonesia Basketball","Pulau777","ChwKGkNPZkVyNlhwem9nREZWUUYxZ0Fkdk1BTnVB","NewMember :star:Pulau777 Psti Jp","textMessage","UCnbdDJDlrRQqGPtJnJM5dtA","Tierra Briggs","false","http://www.youtube.com/channel/UCnbdDJDlrRQqGPtJnJM5dtA","https://yt4.ggpht.com/D0YKtrZkby6ptpEmTqXL8t8TxXz-4BiICUdtEwh9Wxhh-F6CDCMjZDaWB9carcGxvoI-j_ScWLw=s64-c-k-c0x00ffffff-no-rj"
27,"2024-09-19 10:43:01","YbORj9t0QkA","Bola Basket 3x3 | Day 4 - Final Day | PON XXI Aceh-Sumut 2024","Indonesia Basketball","Pulau777","ChwKGkNKbTRxN0hwem9nREZmY0sxZ0FkQThJSGpR",":star:Pulau777 Tempat Cari Cuan No 1 Indonesia","textMessage","UC9slzMKPs6ZktHUvWxnqVcA","Оля Малик","false","http://www.youtube.com/channel/UC9slzMKPs6ZktHUvWxnqVcA","https://yt4.ggpht.com/sspMm17JpyQw8yym5MEMHbR_fCPHw6LGFBcGANk6N4Dil6a9qaz4Vle1NMyiZE_3lAZeiad_fZk=s64-c-k-c0x00ffffff-no-rj"
28,"2024-09-19 10:43:25","YbORj9t0QkA","Bola Basket 3x3 | Day 4 - Final Day | PON XXI Aceh-Sumut 2024","Indonesia Basketball","Pulau777","ChwKGkNJcWFocjNwem9nREZRZ0sxZ0FkTVhRTXVB",":star:Pulau777 Anti Rungkad","textMessage","UCI_iKwvGBli316Q56ztk6ZQ","دعاء جبار القيسيه","false","http://www.youtube.com/channel/UCI_iKwvGBli316Q56ztk6ZQ","https://yt4.ggpht.com/V_xHqnt9EFLB0j6CWKSStwUeOa_SrjP2007NQ0_f4uwPRTeZ5CKBy5ecToZ_zWTYW8rJMJeneA=s64-c-k-c0x00ffffff-no-rj"
29,"2024-09-19 10:43:49","YbORj9t0QkA","Bola Basket 3x3 | Day 4 - Final Day | PON XXI Aceh-Sumut 2024","Indonesia Basketball","Pulau777","ChwKGkNJYUZzc2pwem9nREZTZ0sxZ0FkMTY0RnNR","Gass Pulau777:star: Ladang Cuan:star:","textMessage","UCWQM6mvKBlaGghT3uuzHSCQ","Andre ozan","false","http://www.youtube.com/channel/UCWQM6mvKBlaGghT3uuzHSCQ","https://yt4.ggpht.com/xeoYMAENSpKv6tbIcy5Y0LYYIO_hySAoKrN3tiIZ1o7zKVvFmqCaLQZbLeU4gdeli0WMDgpj7w=s64-c-k-c0x00ffffff-no-rj"
30,"2024-09-19 10:44:14","YbORj9t0QkA","Bola Basket 3x3 | Day 4 - Final Day | PON XXI Aceh-Sumut 2024","Indonesia Basketball","Pulau777","ChwKGkNQYmdsdFRwem9nREZhY0cxZ0FkSUY4QjdB","Pulau777 :star: member baru psti jepe","textMessage","UC75F9X2w-QvKEv9JTH_XLDQ","Celito Gonçalves","false","http://www.youtube.com/channel/UC75F9X2w-QvKEv9JTH_XLDQ","https://yt4.ggpht.com/Wf7HlPzoiOaIgKMvns2JTnugsol6r3el-kogS9qRdfPPf--0azppxJ9e5tlflUY5DnumOKWVMDY=s64-c-k-c0x00ffffff-no-rj"
31,"2024-09-19 10:44:14","YbORj9t0QkA","Bola Basket 3x3 | Day 4 - Final Day | PON XXI Aceh-Sumut 2024","Indonesia Basketball","jepe","ChwKGkNQYmdsdFRwem9nREZhY0cxZ0FkSUY4QjdB","Pulau777 :star: member baru psti jepe","textMessage","UC75F9X2w-QvKEv9JTH_XLDQ","Celito Gonçalves","false","http://www.youtube.com/channel/UC75F9X2w-QvKEv9JTH_XLDQ","https://yt4.ggpht.com/Wf7HlPzoiOaIgKMvns2JTnugsol6r3el-kogS9qRdfPPf--0azppxJ9e5tlflUY5DnumOKWVMDY=s64-c-k-c0x00ffffff-no-rj"
32,"2024-09-19 10:44:39","YbORj9t0QkA","Bola Basket 3x3 | Day 4 - Final Day | PON XXI Aceh-Sumut 2024","Indonesia Basketball","Pulau777","ChwKGkNKanZqdURwem9nREZYVXYxZ0FkSkE4Z2dR","NewMember :star:Pulau777 Psti Jp","textMessage","UCClWAg8wxm8dIupWdR5kwJg","MineIndra official7","false","http://www.youtube.com/channel/UCClWAg8wxm8dIupWdR5kwJg","https://yt4.ggpht.com/OaFlN9lw6wrfEjaOZ-rWo1MCV9f48sqtg5BjEYffUciFeus_f9yf31z32TW1Hcx1A2vSQkdakZ8=s64-c-k-c0x00ffffff-no-rj"
33,"2024-09-19 10:44:46","YbORj9t0QkA","Bola Basket 3x3 | Day 4 - Final Day | PON XXI Aceh-Sumut 2024","Indonesia Basketball","jepe","ChwKGkNKLXh2LVBwem9nREZiX1B3Z1FkWEJVRWZn"," :high_voltage:GA RU DA HO KI꧂Member baru pasti_jepe ","textMessage","UCP-9vyv3WE7rc4iA9tEPWKQ","Fahri Ramadhan","false","http://www.youtube.com/channel/UCP-9vyv3WE7rc4iA9tEPWKQ","https://yt4.ggpht.com/ytc/AIdro_n1UKC1gAN-YFZhCUog2kUuCJSGEwpbZCeeUyGChCtqFwdMgMoUCpJptjOM5HdMhNgHCg=s64-c-k-c0x00ffffff-no-rj"
34,"2024-09-19 10:45:05","YbORj9t0QkA","Bola Basket 3x3 | Day 4 - Final Day | PON XXI Aceh-Sumut 2024","Indonesia Basketball","Pulau777","ChwKGkNLSEF3LXpwem9nREZVc0gxZ0FkUWp3VVBR",":star:Pulau777 Tempat Cari Cuan No 1 Indonesia","textMessage","UCUugXLwZzZNE2bxBdTdOMKQ","_/JetboyRocky'84\_ tyler","false","http://www.youtube.com/channel/UCUugXLwZzZNE2bxBdTdOMKQ","https://yt4.ggpht.com/e3REOihuNxtcpyRYhPMq1cFlF-8euvlTZAhrRKmJ2eznWii2bpmtyxr6h9XFTfAJ6zEU6fCGcQ=s64-c-k-c0x00ffffff-no-rj"
35,"2024-09-19 10:45:30","YbORj9t0QkA","Bola Basket 3x3 | Day 4 - Final Day | PON XXI Aceh-Sumut 2024","Indonesia Basketball","Pulau777","ChwKGkNJT2oxdmpwem9nREZhY0kxZ0FkSnA0dWtB",":star:Pulau777 Anti Rungkad","textMessage","UCeqpjvK_pq7_gZ9E2b4G7gA","AArumuga Samy","false","http://www.youtube.com/channel/UCeqpjvK_pq7_gZ9E2b4G7gA","https://yt4.ggpht.com/egkmDXd3TUiULIvJ_gUc3kRgBIoEcYqiNJUmz7lxGc4dLxLKx0v6L0wuZhISCbxaK8hcnSr8mig=s64-c-k-c0x00ffffff-no-rj"
36,"2024-09-19 11:01:14","AvwfDKZg8Uw","[LIVE] PON XXI ACEH - SUMUT 2024","konijabar tv","jp","ChwKGkNPaS02N3J0em9nREZZTUoxZ0FkaTF3eHNR",":1st_place_medal:𝙅𝘼𝙋𝙍𝙄𝟭𝟯𝟴:1st_place_medal:pasti jp no tipu tipu","textMessage","UCGzBmLHSFWcMQObbFGH0tDQ","صبحي الجبور","false","http://www.youtube.com/channel/UCGzBmLHSFWcMQObbFGH0tDQ","https://yt4.ggpht.com/MHol61D2eu2VHK2v08WEhBnDtOs6KM2ayo3_vukV1-3ymtAtRwQvuz9yLnJVzRnwL6WXNCTxyms=s64-c-k-c0x00ffffff-no-rj"
37,"2024-09-19 11:01:40","AvwfDKZg8Uw","[LIVE] PON XXI ACEH - SUMUT 2024","konijabar tv","gacor","ChwKGkNOSHc4c2J0em9nREZmazUxZ0FkSXp3MmtB",":hibiscus:𝙅𝘼𝙋𝙍𝙄𝟭𝟯𝟴:hibiscus:gacor parah","textMessage","UCrawu4oaa3WUkXz9vf4ojwA","kareem king ","false","http://www.youtube.com/channel/UCrawu4oaa3WUkXz9vf4ojwA","https://yt4.ggpht.com/Emk_jZlm0MsPPBNzZaJ0oJD_jxwOYMCAe8ZdLits67_GAvex9h0JEwBdnmdLUkfU6FZn5zGI=s64-c-k-c0x00ffffff-no-rj"
38,"2024-09-19 11:02:08","AvwfDKZg8Uw","[LIVE] PON XXI ACEH - SUMUT 2024","konijabar tv","gacor","ChwKGkNJSHd2TlR0em9nREZWNEgxZ0FkVEpBSTdB",":1st_place_medal:𝙅𝘼𝙋𝙍𝙄𝟭𝟯𝟴:1st_place_medal:tergacor dijamin jp","textMessage","UC8XQoxATdVC0Tm-OWL9Vyug","Mahmoud Ahmed","false","http://www.youtube.com/channel/UC8XQoxATdVC0Tm-OWL9Vyug","https://yt4.ggpht.com/g4DcMOSSQpzaV16rlrlH69BWMDnW5JBCs77RNXL_obAc2h2FbHTT29TdyY-uJRN5IfHQgewlVw=s64-c-k-c0x00ffffff-no-rj"
39,"2024-09-19 11:02:08","AvwfDKZg8Uw","[LIVE] PON XXI ACEH - SUMUT 2024","konijabar tv","jp","ChwKGkNJSHd2TlR0em9nREZWNEgxZ0FkVEpBSTdB",":1st_place_medal:𝙅𝘼𝙋𝙍𝙄𝟭𝟯𝟴:1st_place_medal:tergacor dijamin jp","textMessage","UC8XQoxATdVC0Tm-OWL9Vyug","Mahmoud Ahmed","false","http://www.youtube.com/channel/UC8XQoxATdVC0Tm-OWL9Vyug","https://yt4.ggpht.com/g4DcMOSSQpzaV16rlrlH69BWMDnW5JBCs77RNXL_obAc2h2FbHTT29TdyY-uJRN5IfHQgewlVw=s64-c-k-c0x00ffffff-no-rj"
40,"2024-09-19 11:02:33","AvwfDKZg8Uw","[LIVE] PON XXI ACEH - SUMUT 2024","konijabar tv","gacor","ChwKGkNQRHRtLUR0em9nREZkRXQxZ0FkUHpRdUdn","𝙅 𝘼 𝙋 𝙍 𝙄 𝟭 𝟯 𝟴 tergacor:herb:","textMessage","UCbN_Lh6CUCQCVUEOk3GKKFw","اريناس اريناس💗💓","false","http://www.youtube.com/channel/UCbN_Lh6CUCQCVUEOk3GKKFw","https://yt4.ggpht.com/Ezn4ZZfWrbW2AKyEQG_ltrZmwBns_cA4-gUHfBYGnBe_H8myVNOZxY0NdVkzzSXvxGeiO9PLl54=s64-c-k-c0x00ffffff-no-rj"
41,"2024-09-19 11:03:29","AvwfDKZg8Uw","[LIVE] PON XXI ACEH - SUMUT 2024","konijabar tv","gacor","ChwKGkNLUHU5ZnJ0em9nREZVc0gxZ0FkUWp3VVBR",":gem_stone:𝙅𝘼𝙋𝙍𝙄138:gem_stone:paling gacorr","textMessage","UC76kgr3YZj7n-i5ag6bZU5Q","rabie elomr","false","http://www.youtube.com/channel/UC76kgr3YZj7n-i5ag6bZU5Q","https://yt4.ggpht.com/Ah0vN7u95BIupMYRoRjhKprVrTA_4mmP3OEmmFF3gn8y8HvmkEguD_2xOWlTyOTyPhNhx0NhQKY=s64-c-k-c0x00ffffff-no-rj"
